RADNIK;SATI;RADNAL;DatumRacuna;pcentar
111;0,50;71966;26.2.2008
111;0,50;71974;26.2.2008
111;1,50;71975;26.2.2008
111;0,50;72009;26.2.2008
118;1,40;71490;26.2.2008
118;0,90;71887;26.2.2008
118;0,90;71911;26.2.2008
118;2,30;71996;26.2.2008
118;0,90;72012;26.2.2008
122;7,20;71947;26.2.2008
122;2,30;71994;26.2.2008
122;3,40;72022;26.2.2008
125;2,50;71993;26.2.2008
125;1,80;72004;26.2.2008
128;12,00;71078;26.2.2008
128;7,00;71081;26.2.2008
143;2,00;71350;26.2.2008
143;0,90;71935;26.2.2008
143;0,30;71957;26.2.2008
143;1,50;71978;26.2.2008
143;0,20;71990;26.2.2008
143;1,50;72007;26.2.2008
143;1,50;72027;26.2.2008
150;2,50;71934;26.2.2008
155;1,20;71947;26.2.2008
155;1,20;71978;26.2.2008
155;1,20;72022;26.2.2008
155;1,80;72024;26.2.2008
161;2,20;71741;26.2.2008
161;2,30;71998;26.2.2008
161;0,70;72019;26.2.2008
164;3,00;71101;26.2.2008
167;0,90;71881;26.2.2008
167;0,90;71885;26.2.2008
167;0,90;71939;26.2.2008
167;0,90;71941;26.2.2008
167;2,30;72000;26.2.2008
174;7,50;71078;26.2.2008
174;12,60;71081;26.2.2008
174;1,00;71082;26.2.2008
175;15,00;71078;26.2.2008
175;8,00;71081;26.2.2008
178;1,80;71354;26.2.2008
178;3,20;71989;26.2.2008
179;0,90;71933;26.2.2008
179;1,80;72011;26.2.2008
33;1,80;72028;27.2.2008
33;6,50;72046;27.2.2008
47;1,00;71244;27.2.2008
47;1,00;71448;27.2.2008
58;1,80;72042;27.2.2008
58;1,80;72059;27.2.2008
84;0,58;71937;27.2.2008
84;0,58;71938;27.2.2008
84;0,58;71980;27.2.2008
84;0,58;71981;27.2.2008
84;0,58;71982;27.2.2008
84;0,58;71983;27.2.2008
84;0,58;71985;27.2.2008
84;0,58;72010;27.2.2008
84;0,58;72032;27.2.2008
84;0,58;72036;27.2.2008
84;0,58;72038;27.2.2008
84;0,58;72039;27.2.2008
84;0,58;72062;27.2.2008
84;0,58;72064;27.2.2008
90;0,90;71981;27.2.2008
90;3,20;72041;27.2.2008
102;1,50;71672;27.2.2008
102;1,10;71918;27.2.2008
102;0,90;71980;27.2.2008
102;0,90;71985;27.2.2008
102;3,50;72044;27.2.2008
102;0,30;72070;27.2.2008
111;8,50;71068;27.2.2008
111;0,60;71795;27.2.2008
111;1,50;71890;27.2.2008
111;0,50;71973;27.2.2008
111;0,50;72008;27.2.2008
111;2,00;72068;27.2.2008
118;0,90;72032;27.2.2008
118;0,90;72038;27.2.2008
118;0,90;72039;27.2.2008
118;1,20;72046;27.2.2008
118;3,20;72063;27.2.2008
118;2,70;72073;27.2.2008
122;4,00;72049;27.2.2008
124;3,50;71244;27.2.2008
128;12,00;71448;27.2.2008
128;13,00;71449;27.2.2008
143;0,90;66407;27.2.2008
143;0,50;71672;27.2.2008
143;0,80;71772;27.2.2008
143;0,30;71923;27.2.2008
143;-1,50;72052;27.2.2008
143;1,50;72054;27.2.2008
143;0,60;72074;27.2.2008
150;18,00;71448;27.2.2008
150;13,00;71449;27.2.2008
155;1,80;72051;27.2.2008
155;-1,20;72052;27.2.2008
155;1,20;72054;27.2.2008
155;7,00;72060;27.2.2008
161;1,80;72043;27.2.2008
161;0,70;72056;27.2.2008
164;6,00;71355;27.2.2008
164;3,00;71856;27.2.2008
167;0,90;71938;27.2.2008
167;0,90;71982;27.2.2008
167;0,90;72064;27.2.2008
174;1,80;71244;27.2.2008
174;2,50;71633;27.2.2008
175;2,50;71355;27.2.2008
178;0,90;71983;27.2.2008
178;0,90;72010;27.2.2008
178;1,80;72050;27.2.2008
178;3,70;72058;27.2.2008
179;0,90;71937;27.2.2008
179;0,90;72036;27.2.2008
179;0,90;72062;27.2.2008
33;0,50;71724;28.2.2008
33;0,50;71836;28.2.2008
33;1,80;72079;28.2.2008
33;3,40;72095;28.2.2008
47;1,00;71686;28.2.2008
47;1,00;71728;28.2.2008
47;1,00;71761;28.2.2008
54;0,60;71163;28.2.2008
54;3,50;71836;28.2.2008
58;1,80;72084;28.2.2008
58;1,80;72098;28.2.2008
84;0,58;72033;28.2.2008
84;0,58;72035;28.2.2008
90;1,30;71708;28.2.2008
90;0,70;71717;28.2.2008
90;4,60;71723;28.2.2008
102;1,70;71723;28.2.2008
102;1,80;72081;28.2.2008
102;1,80;72090;28.2.2008
111;0,20;71414;28.2.2008
111;2,40;71742;28.2.2008
111;1,50;71958;28.2.2008
111;5,50;72040;28.2.2008
118;2,50;72086;28.2.2008
118;0,50;72093;28.2.2008
118;0,40;72095;28.2.2008
118;2,50;72108;28.2.2008
122;3,50;71904;28.2.2008
124;4,60;71686;28.2.2008
124;3,00;71728;28.2.2008
124;9,50;71761;28.2.2008
125;1,80;71969;28.2.2008
125;1,80;72082;28.2.2008
128;1,50;72047;28.2.2008
143;2,00;71853;28.2.2008
143;2,00;71984;28.2.2008
143;0,50;71986;28.2.2008
143;1,30;72095;28.2.2008
143;0,50;72107;28.2.2008
150;6,40;71686;28.2.2008
150;7,20;71728;28.2.2008
150;8,00;71761;28.2.2008
150;2,50;71762;28.2.2008
155;1,00;71686;28.2.2008
155;0,90;71717;28.2.2008
155;0,50;72084;28.2.2008
155;0,50;72089;28.2.2008
155;0,50;72095;28.2.2008
164;2,50;71792;28.2.2008
164;3,00;71857;28.2.2008
164;0,60;72110;28.2.2008
167;0,90;72035;28.2.2008
167;3,00;72080;28.2.2008
167;1,80;72099;28.2.2008
172;1,00;72047;28.2.2008
175;4,00;71728;28.2.2008
178;3,60;72089;28.2.2008
179;0,90;72033;28.2.2008
179;1,80;72083;28.2.2008
33;1,80;71785;29.2.2008
33;2,00;72120;29.2.2008
33;1,60;72132;29.2.2008
33;1,40;72148;29.2.2008
54;5,00;71042;29.2.2008
54;9,00;71304;29.2.2008
54;1,19;71438;29.2.2008
54;0,50;71554;29.2.2008
54;1,50;71689;29.2.2008
58;16,60;71042;29.2.2008
58;1,10;72104;29.2.2008
58;1,80;72121;29.2.2008
84;0,58;72037;29.2.2008
84;0,58;72100;29.2.2008
84;0,58;72144;29.2.2008
90;1,30;72037;29.2.2008
90;1,80;72115;29.2.2008
90;0,90;72144;29.2.2008
102;3,30;71908;29.2.2008
102;1,20;72116;29.2.2008
102;1,00;72127;29.2.2008
102;1,80;72135;29.2.2008
102;0,90;72145;29.2.2008
105;5,00;71481;29.2.2008
111;3,80;72075;29.2.2008
111;3,80;72076;29.2.2008
118;0,20;72116;29.2.2008
118;2,30;72117;29.2.2008
118;1,80;72123;29.2.2008
118;2,70;72128;29.2.2008
118;1,80;72139;29.2.2008
122;5,00;71042;29.2.2008
124;4,50;71481;29.2.2008
125;6,00;71624;29.2.2008
143;10,50;71042;29.2.2008
143;2,90;71554;29.2.2008
143;0,30;72088;29.2.2008
143;0,90;72129;29.2.2008
143;0,50;72137;29.2.2008
155;2,80;71821;29.2.2008
155;1,50;71908;29.2.2008
155;0,50;72128;29.2.2008
155;1,80;72134;29.2.2008
161;21,00;71304;29.2.2008
161;1,80;72114;29.2.2008
167;6,00;70623;29.2.2008
167;3,40;72122;29.2.2008
171;5,00;71481;29.2.2008
174;4,00;71860;29.2.2008
178;3,30;71908;29.2.2008
178;2,30;72125;29.2.2008
178;2,30;72130;29.2.2008
178;2,50;72142;29.2.2008
179;1,80;71987;29.2.2008
179;0,90;72100;29.2.2008
179;1,80;72124;29.2.2008
179;1,80;72140;29.2.2008
33;0,90;72159;1.3.2008
33;4,70;72165;1.3.2008
54;1,50;72153;1.3.2008
84;0,58;72159;1.3.2008
84;0,58;72160;1.3.2008
102;0,90;72160;1.3.2008
102;1,80;72167;1.3.2008
102;2,30;72169;1.3.2008
118;2,00;72164;1.3.2008
118;1,20;72171;1.3.2008
125;3,30;72163;1.3.2008
161;4,30;72162;1.3.2008
178;1,20;72149;1.3.2008
33;1,80;72119;3.3.2008
33;1,80;72193;3.3.2008
33;2,30;72217;3.3.2008
54;3,20;71909;3.3.2008
54;0,50;72170;3.3.2008
54;0,50;72236;3.3.2008
58;1,50;72196;3.3.2008
90;2,50;72185;3.3.2008
90;0,90;72221;3.3.2008
111;0,70;71454;3.3.2008
111;0,20;72071;3.3.2008
111;1,75;72072;3.3.2008
111;1,50;72189;3.3.2008
111;0,20;72222;3.3.2008
122;1,20;72226;3.3.2008
125;2,90;72190;3.3.2008
125;1,80;72215;3.3.2008
155;3,10;72184;3.3.2008
155;1,20;72197;3.3.2008
155;2,70;72211;3.3.2008
161;1,80;72188;3.3.2008
167;1,80;72191;3.3.2008
167;0,70;72223;3.3.2008
178;2,30;72197;3.3.2008
178;1,80;72225;3.3.2008
33;0,90;72112;4.3.2008
33;5,40;72241;4.3.2008
33;1,80;72262;4.3.2008
33;0,70;72276;4.3.2008
54;0,70;71401;4.3.2008
54;0,20;72256;4.3.2008
54;1,50;72278;4.3.2008
58;0,90;72177;4.3.2008
58;1,80;72243;4.3.2008
58;2,30;72259;4.3.2008
58;2,70;72267;4.3.2008
84;0,58;72101;4.3.2008
84;0,58;72112;4.3.2008
84;0,58;72155;4.3.2008
84;0,58;72156;4.3.2008
84;0,58;72157;4.3.2008
84;0,58;72158;4.3.2008
84;0,58;72174;4.3.2008
84;0,58;72176;4.3.2008
84;0,58;72177;4.3.2008
84;0,58;72178;4.3.2008
84;0,58;72179;4.3.2008
90;1,30;72178;4.3.2008
90;2,70;72245;4.3.2008
90;1,80;72264;4.3.2008
90;0,60;72268;4.3.2008
102;3,50;72240;4.3.2008
111;0,40;71308;4.3.2008
111;0,50;72180;4.3.2008
111;0,50;72181;4.3.2008
111;0,50;72182;4.3.2008
111;0,50;72183;4.3.2008
111;2,00;72198;4.3.2008
111;0,50;72212;4.3.2008
111;1,50;72248;4.3.2008
118;1,80;72246;4.3.2008
118;2,80;72263;4.3.2008
118;0,50;72275;4.3.2008
122;1,80;72244;4.3.2008
122;3,00;72256;4.3.2008
124;3,20;71716;4.3.2008
125;2,20;72186;4.3.2008
125;2,30;72250;4.3.2008
125;1,80;72260;4.3.2008
143;2,10;69935;4.3.2008
143;0,50;71308;4.3.2008
143;0,30;72138;4.3.2008
143;1,20;72263;4.3.2008
143;0,50;72266;4.3.2008
150;1,80;71716;4.3.2008
155;1,40;69935;4.3.2008
155;2,50;72249;4.3.2008
155;0,40;72256;4.3.2008
155;1,80;72261;4.3.2008
155;0,50;72262;4.3.2008
155;0,50;72263;4.3.2008
161;3,20;72198;4.3.2008
161;1,80;72251;4.3.2008
164;0,90;71817;4.3.2008
164;2,00;72017;4.3.2008
167;0,90;72158;4.3.2008
167;0,90;72174;4.3.2008
167;1,20;72242;4.3.2008
167;2,30;72247;4.3.2008
172;0,40;71817;4.3.2008
178;0,90;72176;4.3.2008
178;2,30;72210;4.3.2008
179;0,90;72101;4.3.2008
179;0,90;72155;4.3.2008
179;0,90;72156;4.3.2008
179;0,90;72157;4.3.2008
179;0,90;72179;4.3.2008
33;1,80;72309;5.3.2008
33;1,80;72327;5.3.2008
47;1,00;71771;5.3.2008
54;2,40;72273;5.3.2008
54;1,20;72326;5.3.2008
58;3,10;72303;5.3.2008
58;1,80;72319;5.3.2008
58;1,80;72332;5.3.2008
84;0,58;70741;5.3.2008
84;0,58;72154;5.3.2008
84;0,58;72172;5.3.2008
84;0,58;72173;5.3.2008
84;0,58;72175;5.3.2008
84;0,58;72269;5.3.2008
84;0,58;72284;5.3.2008
84;0,58;72291;5.3.2008
90;0,50;72324;5.3.2008
102;0,90;70741;5.3.2008
102;3,00;72237;5.3.2008
111;4,00;72214;5.3.2008
111;0,50;72283;5.3.2008
111;1,50;72313;5.3.2008
118;0,90;72291;5.3.2008
118;2,80;72302;5.3.2008
118;0,20;72323;5.3.2008
122;0,70;70273;5.3.2008
122;1,80;72310;5.3.2008
122;1,80;72321;5.3.2008
125;2,50;72301;5.3.2008
128;3,00;70963;5.3.2008
128;8,50;71771;5.3.2008
143;3,00;71827;5.3.2008
143;0,50;71963;5.3.2008
143;0,50;72031;5.3.2008
143;4,00;72281;5.3.2008
143;1,20;72304;5.3.2008
150;3,00;70963;5.3.2008
150;3,00;72273;5.3.2008
155;5,20;71744;5.3.2008
155;0,90;72172;5.3.2008
155;1,90;72237;5.3.2008
155;1,20;72238;5.3.2008
155;4,10;72300;5.3.2008
155;0,50;72309;5.3.2008
155;0,50;72314;5.3.2008
155;0,20;72323;5.3.2008
161;1,80;71497;5.3.2008
161;1,30;72269;5.3.2008
161;3,20;72314;5.3.2008
164;9,00;71771;5.3.2008
164;2,50;72066;5.3.2008
167;1,50;72048;5.3.2008
167;1,20;72305;5.3.2008
174;0,98;70852;5.3.2008
174;0,80;72065;5.3.2008
174;3,50;72308;5.3.2008
178;6,20;72238;5.3.2008
178;1,80;72312;5.3.2008
179;1,50;71827;5.3.2008
179;0,90;72154;5.3.2008
179;0,90;72173;5.3.2008
179;0,90;72175;5.3.2008
179;0,90;72284;5.3.2008
179;0,90;72330;5.3.2008
33;4,20;72233;6.3.2008
33;5,60;72338;6.3.2008
33;1,80;72373;6.3.2008
47;1,00;71591;6.3.2008
47;1,00;72013;6.3.2008
47;1,00;72118;6.3.2008
47;1,00;72224;6.3.2008
54;1,00;72338;6.3.2008
58;4,80;72343;6.3.2008
58;2,50;72368;6.3.2008
84;0,58;72285;6.3.2008
90;3,00;71588;6.3.2008
90;0,50;72376;6.3.2008
102;1,60;72069;6.3.2008
111;0,77;71833;6.3.2008
111;4,00;71968;6.3.2008
118;0,90;71878;6.3.2008
118;3,50;71960;6.3.2008
118;1,20;72131;6.3.2008
118;1,20;72151;6.3.2008
118;2,70;72194;6.3.2008
118;1,80;72344;6.3.2008
122;1,80;72340;6.3.2008
122;1,80;72362;6.3.2008
122;1,80;72378;6.3.2008
124;3,30;71149;6.3.2008
124;6,50;72013;6.3.2008
124;4,00;72015;6.3.2008
125;2,70;72347;6.3.2008
125;3,60;72375;6.3.2008
128;5,50;72118;6.3.2008
143;0,90;66031;6.3.2008
143;0,70;71155;6.3.2008
143;0,45;71833;6.3.2008
143;0,30;71932;6.3.2008
143;0,60;71960;6.3.2008
143;0,50;72151;6.3.2008
143;1,00;72279;6.3.2008
143;1,40;72334;6.3.2008
143;0,30;72343;6.3.2008
143;0,30;72367;6.3.2008
150;0,50;72111;6.3.2008
150;4,00;72224;6.3.2008
150;2,20;72228;6.3.2008
155;0,70;71588;6.3.2008
155;0,70;72316;6.3.2008
155;1,20;72346;6.3.2008
155;1,80;72360;6.3.2008
161;3,00;72341;6.3.2008
167;0,30;70503;6.3.2008
167;0,40;71932;6.3.2008
167;1,80;72342;6.3.2008
172;4,00;71149;6.3.2008
172;4,00;72224;6.3.2008
172;4,00;72228;6.3.2008
174;5,50;71591;6.3.2008
174;10,90;72013;6.3.2008
174;1,00;72015;6.3.2008
174;6,20;72118;6.3.2008
175;6,00;71591;6.3.2008
178;2,00;71959;6.3.2008
178;2,50;72364;6.3.2008
179;1,48;72282;6.3.2008
179;0,90;72285;6.3.2008
179;1,80;72350;6.3.2008
33;5,80;72388;7.3.2008
33;2,70;72420;7.3.2008
47;1,00;72143;7.3.2008
47;1,00;72209;7.3.2008
54;3,50;72315;7.3.2008
54;1,20;72386;7.3.2008
58;3,20;72382;7.3.2008
58;1,80;72406;7.3.2008
58;1,80;72425;7.3.2008
84;0,58;72034;7.3.2008
90;1,80;72380;7.3.2008
90;0,70;72408;7.3.2008
102;1,80;72230;7.3.2008
102;1,80;72348;7.3.2008
102;3,40;72419;7.3.2008
111;2,00;71603;7.3.2008
111;0,20;72348;7.3.2008
111;4,00;72352;7.3.2008
111;1,50;72394;7.3.2008
122;4,20;72385;7.3.2008
122;3,50;72407;7.3.2008
124;6,50;72143;7.3.2008
124;1,00;72234;7.3.2008
125;2,00;72270;7.3.2008
125;4,30;72390;7.3.2008
128;2,50;72061;7.3.2008
128;9,00;72209;7.3.2008
143;0,70;71553;7.3.2008
143;1,50;72077;7.3.2008
143;0,50;72150;7.3.2008
143;0,30;72395;7.3.2008
143;1,70;72411;7.3.2008
143;0,20;72415;7.3.2008
150;9,20;72061;7.3.2008
150;3,00;72143;7.3.2008
155;1,20;72348;7.3.2008
155;1,80;72387;7.3.2008
155;1,80;72391;7.3.2008
155;1,80;72416;7.3.2008
161;1,80;72384;7.3.2008
161;1,50;72393;7.3.2008
161;4,10;72412;7.3.2008
164;1,00;72200;7.3.2008
164;8,00;72209;7.3.2008
164;2,50;72335;7.3.2008
167;0,90;72034;7.3.2008
167;1,80;72383;7.3.2008
172;2,50;72200;7.3.2008
174;1,50;72371;7.3.2008
179;1,48;72431;7.3.2008
33;4,00;71961;8.3.2008
47;1,00;71544;8.3.2008
47;1,00;71663;8.3.2008
58;0,80;72235;8.3.2008
58;2,00;72438;8.3.2008
58;1,80;72442;8.3.2008
90;1,40;72379;8.3.2008
111;1,50;72430;8.3.2008
111;0,50;72432;8.3.2008
118;3,20;72199;8.3.2008
122;1,80;72439;8.3.2008
122;2,00;72444;8.3.2008
124;2,50;70851;8.3.2008
124;5,00;71544;8.3.2008
128;13,00;71663;8.3.2008
143;0,50;71546;8.3.2008
143;1,00;71961;8.3.2008
143;3,00;72441;8.3.2008
150;3,50;71544;8.3.2008
150;19,00;71663;8.3.2008
155;0,40;72439;8.3.2008
155;1,80;72443;8.3.2008
155;1,30;72445;8.3.2008
164;8,00;70851;8.3.2008
167;4,40;72001;8.3.2008
178;7,40;71546;8.3.2008
179;2,50;72440;8.3.2008
33;1,80;72454;10.3.2008
33;2,50;72492;10.3.2008
47;1,00;71492;10.3.2008
47;1,00;72255;10.3.2008
54;0,20;72467;10.3.2008
58;0,90;72292;10.3.2008
58;2,70;72450;10.3.2008
58;5,10;72485;10.3.2008
71;1,20;72494;10.3.2008
84;0,58;72286;10.3.2008
84;0,58;72288;10.3.2008
84;0,58;72289;10.3.2008
84;0,58;72290;10.3.2008
84;0,58;72292;10.3.2008
84;0,58;72294;10.3.2008
84;0,58;72295;10.3.2008
84;0,58;72363;10.3.2008
84;0,58;72365;10.3.2008
84;0,58;72400;10.3.2008
84;0,58;72403;10.3.2008
84;0,58;72405;10.3.2008
84;0,58;72436;10.3.2008
90;0,90;72289;10.3.2008
90;1,80;72449;10.3.2008
90;4,10;72478;10.3.2008
102;2,70;72452;10.3.2008
102;3,00;72477;10.3.2008
111;0,90;72400;10.3.2008
111;0,90;72403;10.3.2008
111;0,90;72405;10.3.2008
111;0,50;72461;10.3.2008
111;1,50;72462;10.3.2008
111;0,50;72466;10.3.2008
111;0,50;72480;10.3.2008
118;0,90;72365;10.3.2008
118;3,20;72381;10.3.2008
118;2,90;72451;10.3.2008
122;1,10;72272;10.3.2008
122;1,80;72448;10.3.2008
125;1,30;71956;10.3.2008
143;1,40;72490;10.3.2008
150;3,00;72254;10.3.2008
150;4,70;72255;10.3.2008
150;4,00;72318;10.3.2008
155;0,90;72294;10.3.2008
155;0,50;72478;10.3.2008
155;1,80;72487;10.3.2008
161;0,90;72295;10.3.2008
164;2,00;71492;10.3.2008
164;3,00;72005;10.3.2008
164;0,50;72029;10.3.2008
164;0,40;72030;10.3.2008
164;3,00;72045;10.3.2008
167;0,90;72286;10.3.2008
167;0,90;72288;10.3.2008
167;0,90;72290;10.3.2008
167;1,80;72370;10.3.2008
167;4,20;72457;10.3.2008
172;3,00;71492;10.3.2008
174;3,00;71965;10.3.2008
175;4,70;72254;10.3.2008
175;5,00;72255;10.3.2008
175;8,00;72318;10.3.2008
178;3,00;72453;10.3.2008
179;1,80;72354;10.3.2008
179;0,90;72363;10.3.2008
179;0,90;72436;10.3.2008
179;1,80;72476;10.3.2008
33;4,50;72503;11.3.2008
33;1,80;72525;11.3.2008
33;2,70;72533;11.3.2008
47;1,00;72003;11.3.2008
47;1,00;72349;11.3.2008
54;1,10;72424;11.3.2008
54;0,70;72483;11.3.2008
54;1,00;72536;11.3.2008
58;1,80;72356;11.3.2008
58;2,30;72499;11.3.2008
58;5,00;72531;11.3.2008
84;0,58;72404;11.3.2008
84;0,58;72433;11.3.2008
84;0,58;72434;11.3.2008
84;0,58;72435;11.3.2008
84;0,58;72437;11.3.2008
84;0,58;72464;11.3.2008
90;1,80;72311;11.3.2008
90;2,30;72508;11.3.2008
102;6,20;72102;11.3.2008
102;0,70;72133;11.3.2008
111;2,30;72459;11.3.2008
111;0,50;72507;11.3.2008
111;0,95;72514;11.3.2008
111;2,20;72520;11.3.2008
118;4,90;72097;11.3.2008
118;1,80;72216;11.3.2008
118;0,70;72220;11.3.2008
118;4,20;72311;11.3.2008
118;2,10;72504;11.3.2008
118;1,80;72524;11.3.2008
118;2,00;72532;11.3.2008
124;2,40;72219;11.3.2008
124;2,40;72349;11.3.2008
125;1,80;71903;11.3.2008
125;2,30;72502;11.3.2008
143;0,88;70535;11.3.2008
143;1,21;71896;11.3.2008
143;0,20;72094;11.3.2008
143;0,50;72317;11.3.2008
143;0,90;72437;11.3.2008
143;0,90;72464;11.3.2008
143;0,50;72510;11.3.2008
143;0,30;72538;11.3.2008
150;2,00;71820;11.3.2008
150;14,00;72003;11.3.2008
150;4,30;72349;11.3.2008
150;2,00;72518;11.3.2008
155;1,00;71903;11.3.2008
155;1,20;72311;11.3.2008
155;0,40;72356;11.3.2008
155;1,50;72459;11.3.2008
155;0,50;72502;11.3.2008
155;4,40;72505;11.3.2008
155;0,50;72506;11.3.2008
155;1,80;72512;11.3.2008
155;1,20;72519;11.3.2008
155;2,70;72526;11.3.2008
161;1,40;71903;11.3.2008
161;0,50;72311;11.3.2008
161;9,30;72459;11.3.2008
167;0,90;72433;11.3.2008
172;2,50;71820;11.3.2008
172;3,40;72349;11.3.2008
175;9,00;72003;11.3.2008
178;2,50;72500;11.3.2008
178;1,50;72507;11.3.2008
179;0,90;72404;11.3.2008
179;0,90;72434;11.3.2008
179;0,90;72435;11.3.2008
179;1,80;72506;11.3.2008
179;1,80;72519;11.3.2008
179;1,80;72528;11.3.2008
33;7,00;72546;12.3.2008
47;1,00;70696;12.3.2008
47;1,00;71916;12.3.2008
54;0,42;72166;12.3.2008
54;3,00;72337;12.3.2008
54;1,40;72501;12.3.2008
54;0,40;72550;12.3.2008
54;0,10;72554;12.3.2008
54;0,20;72578;12.3.2008
58;2,50;72544;12.3.2008
84;0,58;72402;12.3.2008
84;0,58;72463;12.3.2008
90;1,80;72569;12.3.2008
102;1,80;72540;12.3.2008
102;1,80;72564;12.3.2008
102;1,80;72585;12.3.2008
105;19,00;70696;12.3.2008
111;1,13;72232;12.3.2008
111;0,20;72399;12.3.2008
111;0,90;72402;12.3.2008
111;0,50;72481;12.3.2008
111;4,00;72484;12.3.2008
111;0,50;72562;12.3.2008
122;0,50;72399;12.3.2008
122;3,00;72501;12.3.2008
122;1,80;72543;12.3.2008
122;1,80;72548;12.3.2008
122;1,80;72556;12.3.2008
122;1,80;72570;12.3.2008
125;1,80;72549;12.3.2008
128;2,00;71466;12.3.2008
128;4,00;71916;12.3.2008
143;1,20;72265;12.3.2008
143;1,50;72489;12.3.2008
150;5,50;71916;12.3.2008
155;0,90;72463;12.3.2008
155;0,50;72501;12.3.2008
155;0,50;72548;12.3.2008
155;1,80;72550;12.3.2008
155;0,40;72578;12.3.2008
155;0,50;72586;12.3.2008
155;2,70;72588;12.3.2008
164;1,00;72516;12.3.2008
171;18,50;70696;12.3.2008
172;0,50;72516;12.3.2008
174;3,50;71466;12.3.2008
175;17,00;70696;12.3.2008
178;2,30;72545;12.3.2008
178;0,50;72558;12.3.2008
178;0,70;72581;12.3.2008
179;1,80;72018;12.3.2008
179;0,20;72537;12.3.2008
179;1,20;72547;12.3.2008
179;1,80;72575;12.3.2008
33;1,40;72195;13.3.2008
33;6,20;72608;13.3.2008
33;1,60;72642;13.3.2008
39;0,70;72568;13.3.2008
47;1,00;72146;13.3.2008
47;1,00;72274;13.3.2008
54;1,00;72146;13.3.2008
54;1,00;72377;13.3.2008
54;0,20;72608;13.3.2008
58;5,60;72606;13.3.2008
58;3,60;72631;13.3.2008
84;0,58;72465;13.3.2008
84;0,58;72589;13.3.2008
84;0,58;72595;13.3.2008
90;1,50;72257;13.3.2008
90;2,70;72541;13.3.2008
90;4,70;72607;13.3.2008
90;3,00;72629;13.3.2008
102;5,40;72053;13.3.2008
102;2,60;72522;13.3.2008
102;2,50;72611;13.3.2008
102;2,30;72619;13.3.2008
111;0,70;71710;13.3.2008
111;1,80;72522;13.3.2008
111;0,40;72615;13.3.2008
111;1,50;72621;13.3.2008
111;1,50;72638;13.3.2008
118;8,70;72253;13.3.2008
118;0,90;72465;13.3.2008
118;1,80;72614;13.3.2008
118;3,20;72624;13.3.2008
118;0,70;72639;13.3.2008
122;3,40;71920;13.3.2008
122;1,80;72584;13.3.2008
122;4,50;72610;13.3.2008
122;1,80;72622;13.3.2008
122;1,80;72630;13.3.2008
122;1,80;72637;13.3.2008
125;2,70;72605;13.3.2008
125;1,80;72633;13.3.2008
128;2,50;72231;13.3.2008
128;7,00;72498;13.3.2008
143;0,90;72126;13.3.2008
143;1,00;72333;13.3.2008
143;1,60;72551;13.3.2008
143;1,00;72612;13.3.2008
143;0,50;72623;13.3.2008
143;0,20;72629;13.3.2008
150;3,00;72553;13.3.2008
155;1,20;72333;13.3.2008
155;0,60;72600;13.3.2008
155;2,30;72616;13.3.2008
155;0,50;72631;13.3.2008
155;1,80;72635;13.3.2008
161;1,80;72277;13.3.2008
164;1,00;72021;13.3.2008
164;1,50;72231;13.3.2008
164;2,50;72423;13.3.2008
167;4,20;71569;13.3.2008
172;3,50;72146;13.3.2008
174;2,50;72109;13.3.2008
174;6,70;72146;13.3.2008
174;8,50;72274;13.3.2008
174;2,50;72498;13.3.2008
175;4,30;72274;13.3.2008
178;2,80;72333;13.3.2008
178;0,90;72589;13.3.2008
179;0,90;72595;13.3.2008
33;5,60;72652;14.3.2008
39;2,50;72656;14.3.2008
39;1,80;72669;14.3.2008
47;0,40;72229;14.3.2008
54;1,00;72497;14.3.2008
58;1,40;72620;14.3.2008
58;2,30;72655;14.3.2008
58;1,80;72661;14.3.2008
58;2,70;72665;14.3.2008
58;1,80;72686;14.3.2008
84;0,58;72594;14.3.2008
84;0,58;72598;14.3.2008
84;0,58;72602;14.3.2008
84;0,58;72646;14.3.2008
90;0,90;72601;14.3.2008
90;1,80;72673;14.3.2008
102;7,60;71730;14.3.2008
102;0,70;72693;14.3.2008
118;0,90;72594;14.3.2008
118;2,30;72682;14.3.2008
122;1,60;72640;14.3.2008
122;1,80;72659;14.3.2008
122;3,00;72678;14.3.2008
124;2,50;72229;14.3.2008
125;1,80;72672;14.3.2008
143;1,50;72657;14.3.2008
143;0,30;72675;14.3.2008
143;0,30;72676;14.3.2008
150;2,50;72229;14.3.2008
155;1,20;72620;14.3.2008
155;1,20;72656;14.3.2008
155;3,00;72660;14.3.2008
175;1,00;72552;14.3.2008
178;0,90;72646;14.3.2008
178;1,80;72654;14.3.2008
178;1,60;72679;14.3.2008
179;0,90;72598;14.3.2008
179;0,90;72602;14.3.2008
179;1,80;72666;14.3.2008
33;1,80;72705;15.3.2008
54;0,50;72697;15.3.2008
54;0,50;72701;15.3.2008
54;0,90;72707;15.3.2008
54;0,20;72710;15.3.2008
54;0,50;72711;15.3.2008
71;-1,20;72709;15.3.2008
84;0,58;72591;15.3.2008
84;0,58;72603;15.3.2008
84;0,58;72604;15.3.2008
84;0,83;72643;15.3.2008
84;0,58;72647;15.3.2008
84;0,58;72648;15.3.2008
84;0,58;72649;15.3.2008
84;0,58;72650;15.3.2008
84;0,58;72651;15.3.2008
84;0,58;72695;15.3.2008
84;0,58;72699;15.3.2008
90;0,90;72643;15.3.2008
